reviewId,content,score
4a7c0c4f-0ec5-41f2-83ca-df97efc454e6,good,5
44ca3c95-9b75-465c-a21b-c56745b49d5c,I love the interactive chat and calls,5
9648c373-6588-410c-9a63-89fb4032ccca,wow,5
b8420568-52c6-4878-9190-7be1c03d43d6,great,5
41dac038-f9a8-41fa-abe4-ca5608438111,content creator,5
337d08d0-235d-462d-84d0-02eaa0eac7b3,good,5
3aa1ffa7-a34f-42fd-8b5e-17eeffad8f6c,good,3
27ee74d2-92ac-4420-8939-b6a6ecd88735,Fun and interactive with cool filters and features. Great for staying connected in a casual way. Always entertaining,5
87bd2812-8337-4fe8-b83c-2685a9c67107,very useful and,5
d5e5b439-4a55-452d-bec7-583ddd037cb0,waste of time,1
b6e82fa7-5765-4d74-914a-c34d97e0ee56,bist app,5
3b59fdc5-238e-4112-9758-aa70a3e0fa61,this app is very bad and not paid for me,1
d2fdb569-8147-4c1a-a366-4802e90ba320,😲😲😲 my power is a my power,5
29e53c1f-7d57-47fe-8678-4465f8076a4a,I love snap but I hate the fact that I can't find the songs I'm looking for,5
93cb3f3d-8abb-47d4-9c80-2bce9d103b8b,I hate this app I don't do anything wrong and they are always locking my account It's as if they are picking on me this is the worst app ever created it is useless and stupid I advise anyone even my worst enemy to not download this stupid app this is the worst app to install,1
fce05e0b-736d-44f8-baf0-aee43d8ec429,snap is nice you can watch and text in the same app almost like Instagram,4
7e7477bd-18bb-4a7c-a6a4-f09f9a236fd8,most famous app in the world,5
